code collectivite,LIBGEO,dsu,dsr,dnp,solde_fpic,fsrif,perequations,recette_avantp,MONTANT,avantp_hab,apresp_hab
53054,Changé,0,66375,0,33712,0,100087,8277579.71,8377666.71,1439.8294851278483,1457.2389476430683
53055,Chantrigné,0,14950,14431,0,0,29381,394917.84,424298.84,630.8591693290736,677.7936741214058
53056,La Chapelle-Anthenaise,0,19434,6995,15889,0,42318,644434.61,686752.61,664.3655773195876,707.992381443299
53057,La Chapelle-au-Riboul,0,11085,7711,8703,0,27499,406465.36,433964.36,786.1999226305609,839.3894777562863
53058,La Chapelle-Craonnaise,0,8246,5449,0,0,13695,195424.68,209119.68,569.7512536443148,609.6783673469388
53059,La Chapelle-Rainsouin,0,8540,747,0,0,9287,120699.28,129986.28,285.34108747044917,307.29617021276596
53061,Charchigné,0,8625,0,5057,0,13682,753366.77,767048.77,1432.256216730038,1458.2676235741444
53062,Château-Gontier-sur-Mayenne,633033,418704,285224,0,0,1336961,8900117.07,10237078.07,737.4972712959894,848.2829027179317
53063,Châtelain,0,10767,3368,0,0,14135,337819.93,351954.93,667.6283201581027,695.5631027667984
53064,Châtillon-sur-Colmont,0,57036,31536,0,0,88572,566451.01,655023.01,532.8795954844779,616.2022671683914
53065,NA,0,15036,4101,0,0,19137,315511.2,334648.2,388.56059113300495,412.1283251231527
53066,Chemazé,0,32738,19560,0,0,52298,1011625.6399999999,1063923.64,718.4841193181818,755.6275852272727
53067,Chémeré-le-Roi,0,10785,8807,0,0,19592,272840.01,292432.01,631.5740972222222,676.9259490740741
53068,Chérancé,0,4309,913,0,0,5222,139221.83,144443.83,848.9135975609755,880.7550609756097
53069,Chevaigné-du-Maine,0,6040,0,0,0,6040,130808.93,136848.93,692.1107407407407,724.0684126984127
53071,Colombiers-du-Plessis,0,29983,11692,0,0,41675,277711.66,319386.66,574.972380952381,661.2560248447204
53072,Commer,0,63559,22803,24356,0,110718,863060.99,973778.99,689.3458386581469,777.7787460063897
53073,Congrier,0,15010,0,0,0,15010,793063.13,808073.13,835.6829610115911,851.4996101159115
53074,Contest,0,20504,12386,17853,0,50743,562987.85,613730.85,615.2872677595628,670.7440983606557
53075,Cosmes,0,8091,3066,0,0,11157,226672.63,237829.63,753.0652159468439,790.1316611295681
53076,Cossé-en-Champagne,0,10386,2456,0,0,12842,271089.94,283931.94,797.3233529411765,835.0939411764706
53077,Cossé-le-Vivien,0,202347,41920,0,0,244267,3320890.68,3565157.68,1062.3450671785029,1140.4855022392835
53078,Coudray,0,19544,10565,0,0,30109,646346.18,676455.18,707.1621225382933,740.1041356673961
53079,Couesmes-Vaucé,0,27541,12513,0,0,40054,219516.7,259570.7,543.3581683168317,642.5017326732674
53080,Couptrain,0,12238,1907,0,0,14145,134647.8,148792.8,1094.6975609756096,1209.6975609756096
53082,Courbeveille,0,35447,19156,0,0,54603,373664.33,428267.33,575.7539753466872,659.888027734977
53083,Courcité,0,20321,10960,0,0,31281,569224.64,600505.64,618.7224347826087,652.7235217391304
53084,Craon,0,246546,45888,0,0,292434,5385865.09,5678299.09,1148.3720874200426,1210.7247526652452
53085,Crennes-sur-Fraubée,0,4127,0,0,0,4127,108911.19,113038.19,533.8783823529412,554.1087745098039
53086,La Croixille,0,34638,19091,0,0,53729,649467.28,703196.28,919.9253257790368,996.0287252124647
53087,La Cropte,0,5810,1015,0,0,6825,134872.66,141697.66,578.8526180257511,608.1444635193134
53088,Cuillé,0,45681,26104,0,0,71785,584865.32,656650.32,629.5643918191603,706.8356512378901
53089,Daon,0,10218,0,0,0,10218,301505.93,311723.93,636.0884599156118,657.6454219409283
53090,Denazé,0,6255,0,0,0,6255,106218.05,112473.05,694.2356209150327,735.1179738562091
53091,Désertines,0,28868,9397,0,0,38265,351193.75,389458.75,660.1386278195489,732.0653195488721
53092,NA,0,4190,0,0,0,4190,89154.39,93344.39,428.626875,448.77110576923076
53093,La Dorée,0,8892,2946,0,0,11838,237262.33,249100.33,772.8414657980455,811.4017263843648
53094,Entrammes,0,35971,7830,29456,0,73257,1542729.42,1615986.42,675.1551072210066,707.2150634573304
53096,Ernée,0,342012,126215,0,0,468227,6815619.22,7283846.22,1154.9939366209117,1234.340996441281
53097,Évron,0,517940,58410,0,0,576350,4020710.91,4597060.91,549.2774467213115,628.0137855191257
53098,Fontaine-Couverte,0,10581,0,0,0,10581,272327.77,282908.77,630.3883564814815,654.8814120370371
53099,Forcé,0,13146,0,14049,0,27195,741009.79,768204.79,715.9514879227054,742.2268502415459
53100,Fougerolles-du-Plessis,0,162925,31700,0,0,194625,959780.94,1154405.94,745.750536130536,896.9743123543124
53101,Fromentières,0,19979,6517,0,0,26496,551401.9,577897.9,638.9361529548088,669.6383545770568
53102,Gastines,0,4839,2748,0,0,7587,96374.34,103961.34,594.9033333333333,641.7366666666667
53103,Le Genest-Saint-Isle,0,89658,50395,0,0,140053,1842765.3,1982818.3,847.2484137931035,911.6405977011494
53104,Gennes-Longuefuye,0,93533,12865,0,0,106398,713937.03,820335.03,705.4713735177866,810.6077371541502
53105,Gesnes,0,5437,0,0,0,5437,85562.99,90999.99,364.09782978723405,387.23400000000004
53106,Gesvres,0,18995,5369,0,0,24364,315623.92,339987.92,578.0657875457875,622.6884981684981
53107,Gorron,0,163555,38324,0,0,201879,2801987.85,3003866.85,1023.370288531775,1097.1025748721695
53108,La Gravelle,0,9066,1341,0,0,10407,447876.72,458283.72,851.4766539923954,871.261825095057
53109,Grazay,0,39239,10894,13875,0,64008,341966.23,405974.23,526.1018923076923,624.5757384615384
53110,Grez-en-Bouère,0,94796,15189,0,0,109985,788503.32,898488.32,772.2853281096964,880.0081488736532
53111,La Haie-Traversaine,0,10655,4601,8904,0,24160,287469.21,311629.21,569.2459603960397,617.0875445544555
53112,Le Ham,0,10384,0,0,0,10384,292820.67,303204.67,695.5360332541567,720.2011163895487
53113,Hambers,0,15558,7453,0,0,23011,303426.77,326437.77,473.3646957878315,509.2632917316693
53114,Hardanges,0,5495,1362,4035,0,10892,163335.22,174227.22,816.6761,871.1361
53115,Hercé,0,7054,4870,0,0,11924,178124.82,190048.82,538.1414501510574,574.1656193353474
53116,Le Horps,0,77094,11780,13416,0,102290,607104.76,709394.76,767.5154993678888,896.8328192161821
53117,Houssay,0,10040,522,0,0,10562,335332.22,345894.22,697.1563825363825,719.1148024948025
53118,Le Housseau-Brétignolles,0,8566,6573,6995,0,22134,164677.2,186811.2,609.9155555555556,691.8933333333334
53119,L'Huisserie,0,60658,42687,54458,0,157803,3499843.45,3657646.45,807.3456632064591,843.7477393310265
53120,Izé,0,11772,4551,0,0,16323,262850.33,279173.33,544.2035817805383,577.998612836439
53121,Javron-les-Chapelles,0,115105,0,0,0,115105,1214394.02,1329499.02,843.9152328005559,923.904808895066
53122,Jublains,0,20925,365,12381,0,33671,596998.33,630669.33,813.3492234332424,859.2225204359672
53123,Juvigné,0,95638,35335,0,0,130973,1177748.28,1308721.28,790.4350872483221,878.3364295302014
53124,Prée-d'Anjou,0,21180,9198,0,0,30378,529135.39,559513.39,603.3470809578107,637.9856214367161
53125,Landivy,0,104282,15164,0,0,119446,1115514.62,1234960.62,949.3741446808511,1051.030314893617
53126,Larchamp,0,67798,27439,0,0,95237,880500.4,975737.4,803.3762773722628,890.2713503649635
53127,Lassay-les-Châteaux,0,191923,21351,32294,0,245568,2384381.62,2629949.62,974.8085118560916,1075.2042600163534
53128,Laubrières,0,20067,6120,0,0,26187,182626.16,208813.16,537.1357647058824,614.1563529411765
53129,Launay-Villiers,0,8474,6672,0,0,15146,258118.64,273264.64,646.9138847117795,684.8737844611529
53130,Laval,1627650,0,424572,436181,0,2488403,59852117.24,62340520.24,1130.6719040332484,1177.6805561537735
53131,Lesbois,0,5341,3124,0,0,8465,156543.42,165008.42,794.6366497461929,837.606192893401
53132,Levaré,0,16323,4949,0,0,21272,249691.97999999998,270963.98,738.7336686390532,801.6685798816568
53133,Lignières-Orgères,0,115267,12750,0,0,128017,430061.1,558078.1,539.5998745294855,700.2234629861982
53134,Livet,0,2334,0,0,0,2334,99034.89,101368.89,664.6636912751678,680.3281208053692
53135,Livré-la-Touche,0,42763,17564,0,0,60327,414218.22,474545.22,533.7863659793815,611.5273453608247
53136,La Roche-Neuville,0,20384,11532,0,0,31916,616328.82,648244.82,662.0073254564983,696.2887432867883
53137,Loiron-Ruillé,0,236179,72948,0,0,309127,2025430,2334557,784.442292796282,904.1661502711077
53138,NA,0,9366,0,0,0,9366,224334.51,233700.51,646.4971469740634,673.4885014409222
53139,Loupfougères,0,11659,4621,0,0,16280,174280.63,190560.63,432.4581389578164,472.8551612903226
53140,Louverné,0,205373,18157,48054,0,271584,3799437.15,4071021.15,905.9220672389127,970.6774320457797
53141,Louvigné,0,21555,11430,19501,0,52486,601795.49,654281.49,533.0340921169176,579.5230203720106
53142,Madré,0,8444,3268,0,0,11712,189542.33,201254.33,533.9220563380281,566.9136056338028
53143,Maisoncelles-du-Maine,0,11638,10937,0,0,22575,327444.84,350019.84,603.0291712707183,644.6037569060774
53144,Marcillé-la-Ville,0,17258,0,11663,0,28921,742689.89,771610.89,883.1033174791914,917.4921403091557
53145,Marigné-Peuton,0,12061,5243,0,0,17304,331893.52,349197.52,594.7912544802867,625.8020071684588
53146,Martigné-sur-Mayenne,0,25357,0,20541,0,45898,1574172.67,1620070.67,877.4652564102564,903.049425863991
53147,Mayenne,131810,253414,7145,123105,0,515474,17205563.55,17721037.55,1214.0533128704487,1250.4260196161445
53148,Mée,0,5226,2608,0,0,7834,147048,154882,693.622641509434,730.5754716981132
53150,Ménil,0,24702,14668,0,0,39370,725526.55,764896.55,711.3005392156863,749.8985784313726
53151,Méral,0,55494,30880,0,0,86374,641769.07,728143.07,583.9572975432211,662.5505641492265
53152,Meslay-du-Maine,0,212593,31546,0,0,244139,3363520.09,3607659.09,1167.4835439083652,1252.2246060395696
53153,Mézangers,0,14217,6239,0,0,20456,319955.49,340411.49,443.7662829403606,472.13798890429956
53154,Montaudin,0,52055,23638,0,0,75693,851398.21,927091.21,933.5506688596491,1016.5473793859649
53155,Montenay,0,81414,35458,0,0,116872,978673.3500000001,1095545.35,706.1135281385282,790.4367604617605
53156,Montflours,0,4464,0,3887,0,8351,144722.09,153073.09,569.7720078740157,602.6499606299212
53157,Montigné-le-Brillant,0,24096,10757,19297,0,54150,863731.1,917881.1,664.4085384615385,706.0623846153846
53158,Montjean,0,50416,44516,0,0,94932,724373.1,819305.1,694.5092042186002,785.5274209012464
53159,NA,0,10587,2377,0,0,12964,124683.84,137647.84,334.27302949061664,369.0290616621984
53160,Montreuil-Poulay,0,9681,0,6267,0,15948,332536.35,348484.35,819.0550492610837,858.3358374384236
53161,Montsûrs,0,179282,12607,0,0,191889,1981171.73,2173060.73,763.751630686199,837.7258018504241
53162,Moulay,0,15925,0,14605,0,30530,649011.91,679541.91,658.2270892494929,689.1905780933063
53163,Neau,0,11458,0,0,0,11458,616661.49,628119.49,821.1204926764315,836.3774833555259
53164,Neuilly-le-Vendin,0,9597,0,0,0,9597,324978,334575,897.7292817679559,924.2403314917127
53165,Niafles,0,6806,1073,0,0,7879,210366,218245,620.5486725663717,643.7905604719764
53168,Nuillé-sur-Vicoin,0,25955,6773,18982,0,51710,942828.68,994538.68,741.8006923682141,782.485192761605
53169,Olivet,0,26803,20275,0,0,47078,290382.93,337460.93,672.1827083333333,781.1595601851851
53170,Oisseau,0,59321,34385,0,0,93706,811032.38,904738.38,671.3844205298013,748.9556125827814
53172,Origné,0,8959,4578,0,0,13537,287641.81,301178.81,668.9344418604651,700.4158372093024
53173,La Pallu,0,5104,1565,0,0,6669,104771.25,111440.25,513.5845588235294,546.2757352941177
53174,Parigné-sur-Braye,0,15258,8796,15608,0,39662,404044.34,443706.34,482.72919952210276,530.1151015531661
53175,Parné-sur-Roc,0,23214,0,17604,0,40818,794609.3,835427.3,592.1082712369598,622.5240685543964
53176,Le Pas,0,29488,15544,0,0,45032,325086.64,370118.64,593.223795620438,675.3989781021899
53177,La Pellerine,0,8737,1058,0,0,9795,292233.57,302028.57,837.3454727793696,865.4113753581662
53178,Peuton,0,6494,0,0,0,6494,163660.69,170154.69,696.4284680851064,724.0625106382979
53179,Placé,0,9865,789,6565,0,17219,222559.2,239778.2,643.2346820809249,693.0005780346821
53180,Pommerieux,0,40314,18116,0,0,58430,490890.79000000004,549320.79,692.3706488011284,774.7824964739069
53181,Pontmain,0,9522,0,0,0,9522,994308.14,1003830.14,1089.0560131434831,1099.4853669222343
53182,Port-Brillet,0,27328,36599,0,0,63927,1519569.68,1583496.68,809.1425346112886,843.1824707135249
53184,Préaux,0,4608,493,0,0,5101,109953.44,115054.44,635.5690173410404,665.0545664739884
53185,Pré-en-Pail-Saint-Samson,0,220931,20242,0,0,241173,1946354.0699999998,2187527.07,803.9463320941759,903.5634324659231
53186,Quelaines-Saint-Gault,0,231634,75277,0,0,306911,1626249.91,1933160.91,750.4614259344715,892.0908675588371
53187,Ravigny,0,7570,1248,0,0,8818,116167.77,124985.77,494.3309361702128,531.854340425532
53188,Renazé,0,160518,50543,0,0,211061,2273325.87,2484386.87,870.672489467637,951.5078016085791
53189,Rennes-en-Grenouilles,0,3721,877,2129,0,6727,85467,92194,736.7844827586207,794.7758620689655
53190,Le Ribay,0,9564,3186,7946,0,20696,370362.25,391058.25,789.6849680170576,833.8128997867803
53191,La Roë,0,6155,2374,0,0,8529,197527.93,206056.93,786.9638645418327,820.9439442231076
53192,La Rouaudière,0,9135,3506,0,0,12641,219404.28,232045.28,643.4143108504398,680.4846920821115
53193,Ruillé-Froid-Fonds,0,14840,11933,0,0,26773,383348.23,410121.23,699.5405656934306,748.396405109489
53195,Sacé,0,28477,7180,11222,0,46879,272218.8,319097.8,542.2685258964143,635.6529880478088
53196,Saint-Aignan-de-Couptrain,0,9124,2878,0,0,12002,281124.99,293126.99,722.6863496143959,753.5398200514138
53197,Saint-Aignan-sur-Roë,0,68966,15093,0,0,84059,700108.25,784167.25,770.1960946094609,862.6702420242024
53198,Saint-Aubin-du-Désert,0,9426,2969,0,0,12395,135567.11,147962.11,525.4539147286821,573.4965503875968
53199,Saint-Aubin-Fosse-Louvain,0,6395,2746,0,0,9141,140493.87,149634.87,605.5770258620689,644.9778879310345
53200,Saint-Baudelle,0,45817,24968,24685,0,95470,661159.24,756629.24,549.1355813953488,628.4296013289037
53201,Saint-Berthevin,0,93939,13251,61521,0,168711,7241203.35,7409914.35,948.5464173434634,970.6463649462928
53202,Saint-Berthevin-la-Tannière,0,9538,0,0,0,9538,333376.58,342914.58,941.7417514124294,968.6852542372882
53203,Saint-Brice,0,29294,12679,0,0,41973,297831.47,339804.47,550.5202772643253,628.10438077634
53204,Saint-Calais-du-Désert,0,12744,4007,0,0,16751,200204.09,216955.09,512.0309207161125,554.8723529411765
53206,Saint-Charles-la-Forêt,0,7099,3517,0,0,10616,217392.02,228008.02,949.3101310043668,995.6682096069868
53207,NA,0,34572,13063,0,0,47635,269348.63,316983.63,335.42793275217934,394.74922789539227
53208,Saint-Cyr-en-Pail,0,13529,6490,0,0,20019,285086.24,305105.24,574.7706451612903,615.1315322580645
53209,Saint-Cyr-le-Gravelais,0,36340,18720,0,0,55060,372940.3,428000.3,691.9115027829313,794.0636363636363
53210,Saint-Denis-d'Anjou,0,143905,14498,0,0,158403,1123180.22,1281583.22,713.1302984126984,813.7036317460318
53211,Saint-Denis-de-Gastines,0,173553,36184,0,0,209737,1380535.45,1590272.45,847.4741866175567,976.2261817065685
53212,Saint-Denis-du-Maine,0,8889,5981,0,0,14870,260804.27000000002,275674.27,599.5500459770116,633.7339540229885
53213,Saint-Ellier-du-Maine,0,30355,14070,0,0,44425,288681.5,333106.5,530.6645220588235,612.328125
53214,Saint-Erblon,0,9587,3099,0,0,12686,86239.06,98925.06,484.4891011235955,555.7587640449439
53215,NA,0,19268,0,0,0,19268,1378110.56,1397378.56,813.5245336481701,824.8987957497048
53216,Saint-Fraimbault-de-Prières,0,20010,11066,17629,0,48705,985088.71,1033793.71,957.3262487852284,1004.6586103012634
53218,Sainte-Gemmes-le-Robert,0,16355,1573,0,0,17928,510548.79000000004,528476.79,577.5438800904977,597.8244230769232
53219,Saint-Georges-Buttavent,0,28648,1689,20735,0,51072,1183221.67,1234293.67,820.5420735090152,855.9595492371706
53220,Saint-Georges-le-Fléchard,0,9306,3036,0,0,12342,262010.82,274352.82,622.3534916864609,651.669406175772
53221,Saint-Georges-sur-Erve,0,9927,0,0,0,9927,237957.54,247884.54,607.0345408163265,632.3585204081633
53222,Saint-Germain-d'Anxure,0,10432,3014,8213,0,21659,240638.78000000003,262297.78,626.6634895833334,683.0671354166667
53223,Saint-Germain-de-Coulamer,0,9362,3298,0,0,12660,220998.76,233658.76,553.8816040100251,585.6109273182958
53224,Saint-Germain-le-Fouilloux,0,24118,12697,20019,0,56834,702475.33,759309.33,616.2064298245614,666.0608157894736
53225,Saint-Germain-le-Guillaume,0,26801,16317,0,0,43118,355756.73,398874.73,726.0341428571428,814.0300612244897
53226,Saint-Hilaire-du-Maine,0,59297,25433,0,0,84730,581280.27,666010.27,672.7780902777778,770.8452199074075
53228,Blandouet-Saint Jean,0,15920,2726,0,0,18646,383207.63,401853.63,592.2838176197836,621.1029829984544
53229,Saint-Jean-sur-Mayenne,0,27845,9492,25721,0,63058,1195781.09,1258839.09,705.475569321534,742.6779292035399
53230,Saint-Julien-du-Terroux,0,7947,6125,5733,0,19805,177810.36,197615.36,635.0369999999999,705.7691428571428
53231,NA,0,5862,0,0,0,5862,131416.15,137278.15,641.0543902439024,669.6495121951219
53232,Saint-Léger,0,6625,1981,0,0,8606,143885.78,152491.78,461.17237179487176,488.75570512820514
53233,Saint-Loup-du-Dorat,0,18930,6327,0,0,25257,227814.56,253071.56,596.3731937172774,662.4909947643979
53234,Saint-Loup-du-Gast,0,8637,5790,0,0,14427,248341.46000000002,262768.46,667.5845698924732,706.3668279569893
53235,Sainte-Marie-du-Bois,0,6837,2569,4779,0,14185,154507.98,168692.98,686.7021333333333,749.7465777777778
53236,Saint-Mars-du-Désert,0,5326,0,0,0,5326,120599.25,125925.25,717.8526785714286,749.5550595238095
53237,Saint-Mars-sur-Colmont,0,29895,13576,0,0,43471,284026.94,327497.94,601.7519915254237,693.8515677966102
53238,Saint-Mars-sur-la-Futaie,0,34746,15476,0,0,50222,367633.56,417855.56,627.361023890785,713.06409556314
53239,Saint-Martin-de-Connée,0,10183,0,0,0,10183,230843.49,241026.49,548.3218289786223,572.5094774346793
53240,Saint-Martin-du-Limet,0,10165,9203,0,0,19368,231278.19,250646.19,491.0364968152866,532.1575159235668
53241,NA,0,4703,995,0,0,5698,101753.77,107451.77,538.3797354497354,568.5278835978836
53242,Saint-Michel-de-la-Roë,0,8714,1513,0,0,10227,145001.24,155228.24,553.4398473282442,592.4741984732824
53243,Saint-Ouën-des-Toits,0,82101,68162,0,0,150263,1334238.74,1484501.74,770.3456928406466,857.1026212471131
53244,NA,0,3712,699,0,0,4411,77743.25,82154.25,402.81476683937825,425.669689119171
53245,Saint-Pierre-des-Landes,0,25451,6714,0,0,32165,867856.35,900021.35,893.7758496395469,926.9014933058702
53246,Saint-Pierre-des-Nids,0,266756,49539,0,0,316295,1029484.3500000001,1345779.35,514.2279470529471,672.2174575424576
53247,Saint-Pierre-la-Cour,0,22055,0,0,0,22055,2710872.73,2732927.73,1255.6149745252433,1265.8303520148218
53248,Saint-Pierre-sur-Erve,0,2389,0,0,0,2389,156002.55,158391.55,1098.6095070422534,1115.4334507042254
53249,Saint-Pierre-sur-Orthe,0,11451,0,0,0,11451,111542.35,122993.35,235.81892177589853,260.0282241014799
53250,Saint-Poix,0,16806,7303,0,0,24109,267700.74,291809.74,645.0620240963855,703.156
53251,Saint-Quentin-les-Anges,0,11251,2414,0,0,13665,288974.67,302639.67,678.3442957746479,710.4217605633802
53253,Saint-Saturnin-du-Limet,0,7406,0,0,0,7406,446588.08,453994.08,857.1748176583494,871.3897888675624
53254,NA,0,6536,0,0,0,6536,149830.46,156366.46,587.570431372549,613.2018039215686
53255,Sainte-Suzanne-et-Chammes,0,124013,16588,0,0,140601,953528.97,1094129.97,699.0681598240469,802.1480718475074
53256,Saint-Thomas-de-Courceriers,0,5468,0,0,0,5468,128886.68,134354.68,634.9097536945812,661.8457142857143
53257,Saulges,0,7716,0,0,0,7716,238456.64,246172.64,766.7416077170418,791.5518971061093
53258,La Selle-Craonnaise,0,21907,12425,0,0,34332,671580.41,705912.41,702.489968619247,738.4021025104603
53259,Senonnes,0,8054,3303,0,0,11357,222354.5,233711.5,629.899433427762,662.07223796034
53260,Simplé,0,10102,1037,0,0,11139,350321.26,361460.26,824.2853176470588,850.4947294117648
53261,Soucé,0,9308,3744,0,0,13052,91612.01,104664.01,532.627965116279,608.5116860465116
53262,Soulgé-sur-Ouette,0,73574,7524,16760,0,97858,643406.4,741264.4,573.4459893048129,660.6634581105169
53263,Thuboeuf,0,8357,6260,6281,0,20898,179653.24,200551.24,583.2897402597403,651.1403896103895
53264,Thorigné-en-Charnie,0,5979,0,0,0,5979,137384.63,143363.63,693.8617676767677,724.0587373737374
